content,rating,content_clean,content_clean2,content_token
"Máy đẹp, giao hàng nhanh, còn nguyên seal, cấu hình mạnh, xem review trên youtube thì cơ bản giống như người ta nói, điểm trừ không có 5G, jack 3,5",5,máy đẹp giao hàng nhanh còn nguyên seal cấu hình mạnh xem review trên youtube thì cơ bản giống như người ta nói điểm trừ không có jack,máy đẹp giao hàng nhanh nguyên seal cấu hình mạnh xem review youtube cơ bản giống ta điểm trừ không jack,máy đẹp giao hàng nhanh_nguyên seal cấu_hình mạnh xem review youtube cơ_bản giống ta điểm trừ không jack
"Vừa mới nhận hàng, khui hộp nên chưa biết dùng có ok không. máy đã kích hoạt bảo hành nhưng k thấy ghi rõ thông tin là kích hoạt từ bao giờ và máy còn bảo hành hay k nên sợ là máy cũ kiểu like new nên trừ 1 sao do thiếu thông tin làm ng mua bất an :D",4,vừa mới nhận hàng khui hộp nên chưa biết dùng có ok không máy đã kích hoạt bảo hành nhưng không thấy ghi rõ thông tin là kích hoạt từ bao giờ và máy còn bảo hành hay không nên sợ là máy cũ kiểu like new nên trừ sao do thiếu thông tin làm người mua bất an d,vừa hàng khui hộp dùng ok không máy kích hoạt bảo hành không ghi rõ thông tin kích hoạt bao giờ máy bảo hành hay không sợ máy cũ kiểu like new trừ sao do thiếu thông tin mua bất an d,vừa hàng khui hộp dùng ok không máy_kích_hoạt bảo_hành không ghi rõ thông_tin kích_hoạt bao_giờ máy bảo_hành hay không sợ máy cũ kiểu like new_trừ sao do thiếu thông_tin mua bất_an d
"Đóng hàng chắc chắc, nhưng mà bên shop hem có tặng gì cả buồn ghê 🥲",5,đóng hàng chắc chắc nhưng mà bên cửa hàng hem có tặng gì cả buồn ghê 🥲,đóng hàng chắc chắc bên cửa hàng hem tặng buồn ghê,đóng hàng chắc chắc bên cửa_hàng hem tặng buồn ghê
"Mới mua cảm thấy vẫn khá ổn, camera tốt,
Một hạn chế lớn là máy rất nhanh nóng kể cả khi dùng các tác vụ bình thường, lướt tiktok, chơi một số game bình thường vs cấu hình thấp nhất cũng rất nóng",4,mới mua cảm thấy vẫn khá ổn camera tốt một hạn chế lớn là máy rất nhanh nóng kể cả khi dùng các tác vụ bình thường lướt tiktok chơi một số game bình thường với cấu hình thấp nhất cũng rất nóng,mua cảm ổn camera tốt một hạn chế lớn máy nhanh nóng kể dùng tác vụ bình thường lướt tiktok chơi một số game bình thường cấu hình thấp nhất nóng,mua cảm_ổn camera tốt một hạn_chế lớn máy nhanh nóng kể dùng tác_vụ bình_thường lướt tiktok chơi một_số game bình_thường cấu_hình thấp nhất nóng
"Kích hoạt bảo hành trước nên bị hụt mất 23 ngày, nhưng giá có giảm cũng khá hợp lý. Pin tụt nhanh hơn mình nghĩ và sạc lâu, trải nghiệm thì thấy máy hoạt động mượt, còn lại cần sử dụng lâu hơn mới biết được",4,kích hoạt bảo hành trước nên bị hụt mất ngày nhưng giá có giảm cũng khá hợp lý pin tụt nhanh hơn mình nghĩ và sạc lâu trải nghiệm thì thấy máy hoạt động mượt còn lại cần sử dụng lâu hơn mới biết được,kích hoạt bảo hành hụt mất giá giảm hợp lý pin tụt nhanh nghĩ sạc lâu trải nghiệm máy hoạt động mượt cần sử dụng lâu,kích_hoạt bảo_hành_hụt mất_giá giảm hợp_lý pin tụt nhanh nghĩ sạc lâu trải_nghiệm máy hoạt_động mượt cần sử_dụng lâu
"Sản phẩm đẹp, chất lượng tốt, xứng đáng với tầm giá, cấu hình mạnh.",5,sản phẩm đẹp chất lượng tốt xứng đáng với tầm giá cấu hình mạnh,sản phẩm đẹp chất lượng tốt xứng đáng tầm giá cấu hình mạnh,sản_phẩm đẹp chất_lượng tốt xứng_đáng tầm giá cấu_hình mạnh
"Máy mới nguyên seal, mới kích hoạt bảo hành online 8 ngày, dòng s20 fe này xài tốt, cấu hình mạnh",5,máy mới nguyên seal mới kích hoạt bảo hành online ngày dòng s20 fe này xài tốt cấu hình mạnh,máy nguyên seal kích hoạt bảo hành online dòng s20 fe xài tốt cấu hình mạnh,máy nguyên seal_kích_hoạt bảo_hành online dòng s20 fe xài tốt cấu_hình mạnh
"Giao hàng hơi nhiều ngày. Nhân viên cẩn thận, chu đáo, bao bì đảm bảo, điện thoại dùng ổn định và chất lượng như dự tính.",5,giao hàng hơi nhiều ngày nhân viên cẩn thận chu đáo bao bì đảm bảo điện thoại dùng ổn định và chất lượng như dự tính,giao hàng hơi nhân viên cẩn thận chu đáo bao bì đảm bảo điện thoại dùng ổn định chất lượng dự tính,giao hàng hơi nhân_viên cẩn_thận chu_đáo bao_bì đảm_bảo điện_thoại dùng ổn_định chất_lượng dự_tính
"Sản phẩm đúng như mô tả giao hàng nhanh trưa hqua đặt 10h kém sáng nay đã nhận được hàng, đóng gói cẩn thận shiper ko cho mở hộp đồng kiểm thái độ hơi kém",5,sản phẩm đúng như mô tả giao hàng nhanh trưa hôm qua đặt h kém sáng nay đã nhận được hàng đóng gói cẩn thận shiper không cho mở hộp đồng kiểm thái độ hơi kém,sản phẩm đúng mô tả giao hàng nhanh trưa hôm qua đặt h kém sáng nay hàng đóng gói cẩn thận shiper không mở hộp đồng kiểm thái độ hơi kém,sản_phẩm đúng mô_tả giao hàng nhanh trưa hôm_qua đặt h kém sáng nay hàng đóng_gói cẩn_thận shiper không mở hộp đồng kiểm_thái_độ hơi kém
"Điện thoại, giá vừa tầm. Hàng nguyên seal, full box không kèm tai nghe. Tốt",5,điện thoại giá vừa tầm hàng nguyên seal ful box không kèm tai nghe tốt,điện thoại giá vừa tầm hàng nguyên seal ful box không kèm tai nghe tốt,điện_thoại giá vừa tầm hàng nguyên_seal ful box không kèm_tai nghe tốt
"Tiếp giáp mặt trước với mặt lưng không được liền mạch,hơi bị cấn tay, còn mọi thứ đều OK",5,tiếp giáp mặt trước với mặt lưng không được liền mạch hơi bị cấn tay còn mọi thứ đều ok,tiếp giáp mặt mặt lưng không liền mạch hơi cấn tay mọi thứ đều ok,tiếp_giáp mặt mặt lưng không liền mạch hơi cấn tay mọi thứ đều ok
Sp giao hàng nhanh đặt tối hôm qua sáng nay đã nhận được.,5,sản phẩm giao hàng nhanh đặt tối hôm qua sáng nay đã nhận được,sản phẩm giao hàng nhanh đặt tối hôm qua sáng nay,sản_phẩm giao hàng nhanh đặt tối hôm_qua sáng nay
"hàng nguyên seal, đã active 20 ngày, ngon bổ rẻ, chất lượng trên cả tuyệt vời, full box.
Trong tầm giá 6tr9 con này vô đối nha mn.",5,hàng nguyên seal đã active ngày ngon bổ rẻ chất lượng trên cả tuyệt vời ful box trong tầm giá tr9 con này vô đối nha mọi người,hàng nguyên seal active ngon bổ rẻ chất lượng tuyệt vời ful box tầm giá tr9 con vô đối nha mọi,hàng nguyên_seal active ngon_bổ rẻ chất_lượng tuyệt_vời ful box tầm giá tr9 con vô đối_nha mọi
ố keeee nha ae.,5,ố ke nha anh em,ố ke nha anh em,ố ke_nha anh_em
"Sản phẩm Samsung Galaxy S20 FE là một sản phẩm quá đỉnh với một mức giá quá tốt trong tầm tiền.
Ủng hộ cực mạnh với nước đi của Samsung và các nhà bán lẻ ủy quyền.",5,sản phẩm samsung galaxy s20 fe là một sản phẩm quá đỉnh với một mức giá quá tốt trong tầm tiền ủng hộ cực mạnh với nước đi của samsung và các nhà bán lẻ ủy quyền,sản phẩm sam sung galaxy s20 fe một sản phẩm đỉnh một mức giá tốt tầm tiền ủng hộ cực mạnh nước đi sam sung nhà bán lẻ ủy quyền,sản_phẩm sam_sung galaxy s20 fe một sản_phẩm đỉnh một mức giá tốt tầm tiền ủng_hộ cực mạnh nước đi sam_sung nhà bán_lẻ ủy quyền
Lần thứ hai mình mua con máy này trên tiki. Mình thấy nhiều người chê. Nhưmg với nhu cầu sử dụng đt của mình thì pin em ý ổn nha. Máy cũng rất ổn định. Mình k chơi game nha.,5,lần thứ hai mình mua con máy này trên tiki mình thấy nhiều người chê nhưmg với nhu cầu sử dụng điện thoại của mình thì pin em ý ổn nha máy cũng rất ổn định mình không chơi game nha,thứ hai mua con máy tiki chê nhưmg nhu cầu sử dụng điện thoại pin em ý ổn nha máy ổn định không chơi game nha,thứ hai mua con máy tiki chê nhưmg nhu_cầu sử_dụng điện_thoại pin em ý_ổn nha máy ổn_định không chơi game nha
nguyên seal cứng đẹp. đóng gói kỹ.,5,nguyên seal cứng đẹp đóng gói kỹ,nguyên seal cứng đẹp đóng gói kỹ,nguyên seal cứng đẹp đóng_gói kỹ
"Hiện tại đang dùng, cảm thấy tuyệt vời. Hy vọng vẫn hài lòng như các sản phẩm SS đã từng dùng.",5,hiện tại đang dùng cảm thấy tuyệt vời hy vọng vẫn hài lòng như các sản phẩm s đã từng dùng,hiện tại đang dùng cảm tuyệt vời hy vọng hài lòng sản phẩm s từng dùng,hiện_tại đang dùng cảm tuyệt_vời hy_vọng hài_lòng sản_phẩm s từng dùng
"Mất hẳn  1 tháng bảo hành. Chất lượng thì phải dùng mới biết được, sẽ đánh giá sau.",3,mất hẳn tháng bảo hành chất lượng thì phải dùng mới biết được sẽ đánh giá sau,mất hẳn bảo hành chất lượng dùng đánh giá,mất hẳn bảo_hành chất_lượng dùng đánh_giá
"Máy cực nhanh hết pin, chỉ dùng được tối đa 3 tiếng rồi lại phải sạc, mua mấy dòng cấp thấp pin còn dùng được lâu hơn",2,máy cực nhanh hết pin chỉ dùng được tối đa tiếng rồi lại phải sạc mua mấy dòng cấp thấp pin còn dùng được lâu hơn,máy cực nhanh pin dùng tối đa tiếng sạc mua mấy dòng cấp thấp pin dùng lâu,máy cực nhanh pin dùng tối_đa tiếng sạc mua mấy dòng cấp thấp_pin dùng lâu
"Máy hoạt động ok, nhưng mau nóng và pin tụt nhanh. Tuy nhiên với giá dưới 7 triệu là cũng ok rồi",4,máy hoạt động ok nhưng mau nóng và pin tụt nhanh tuy nhiên với giá dưới triệu là cũng ok rồi,máy hoạt động ok mau nóng pin tụt nhanh tuy nhiên giá dưới triệu ok,máy hoạt_động ok_mau nóng pin_tụt nhanh tuy_nhiên giá dưới triệu ok
"Giao nhanh, nguyên seal, máy đẹp, chạy nhanh.",5,giao nhanh nguyên seal máy đẹp chạy nhanh,giao nhanh nguyên seal máy đẹp chạy nhanh,giao nhanh nguyên seal máy đẹp chạy nhanh
"Điện thoại mới 2023,thời hạn bảo hành còn tới 11 tháng,nói chung với giá này thì ok.",5,điện thoại mới thời hạn bảo hành còn tới tháng nói chung với giá này thì ok,điện thoại hạn bảo hành tới chung giá ok,điện_thoại hạn bảo_hành tới chung giá ok
Giao hàng nhanh. Máy ok.,5,giao hàng nhanh máy ok,giao hàng nhanh máy ok,giao hàng nhanh máy ok
"Good,rất hài lòng với sp, sẽ ủng hộ shop",5,god rất hài lòng với sản phẩm sẽ ủng hộ cửa hàng,god hài lòng sản phẩm ủng hộ cửa hàng,god hài_lòng sản_phẩm ủng_hộ cửa_hàng
Đã nhận máy nhưng thiếu phụ kiện: sách hướng dẫn sử dụng và que chọc sim.,4,đã nhận máy nhưng thiếu phụ kiện sách hướng dẫn sử dụng và que chọc sim,máy thiếu phụ kiện sách hướng dẫn sử dụng que chọc sim,máy thiếu phụ kiện sách hướng_dẫn sử_dụng que chọc sim
Good,5,god,god,god
"Máy nguyên seal , mua 11/11 mà đã kích hoạt ngày 18/10",4,máy nguyên seal mua mà đã kích hoạt ngày,máy nguyên seal mua kích hoạt,máy nguyên_seal mua kích_hoạt
"Máy nhẹ,nhỏ gọn, mk mua tặng mẹ. Tiki giao nhanh, hộp còn nguyên seal.",5,máy nhẹ nhỏ gọn mình mua tặng mẹ tiki giao nhanh hộp còn nguyên seal,máy nhẹ nhỏ gọn mua tặng mẹ tiki giao nhanh hộp nguyên seal,máy nhẹ nhỏ gọn mua tặng mẹ tiki giao nhanh hộp nguyên seal
"Quay phim chụp ảnh đẹp, máy mới active vài ngày, khá ổn",5,quay phim chụp ảnh đẹp máy mới active vài ngày khá ổn,quay phim chụp ảnh đẹp máy active vài ổn,quay_phim chụp ảnh đẹp máy active vài ổn
Trôi bảo hành chỉ 13 ngày. Giao hàng nhanh.,5,trôi bảo hành chỉ ngày giao hàng nhanh,trôi bảo hành giao hàng nhanh,trôi bảo_hành giao hàng nhanh
Nguyên seal,5,nguyên seal,nguyên seal,nguyên seal
"Sản phẩm chính hãng, nguyên hộp, đã kích hoạt bảo hành điện tử chỉ 3 ngày.",5,sản phẩm chính hãng nguyên hộp đã kích hoạt bảo hành điện tử chỉ ngày,sản phẩm hãng nguyên hộp kích hoạt bảo hành điện tử,sản_phẩm hãng nguyên_hộp kích_hoạt bảo_hành điện_tử
"Tôi muốn trả lại vái này, các bạn xem xét",1,tôi muốn trả lại vái này các bạn xem xét,tôi muốn trả vái bạn xem xét,tôi muốn trả vái bạn xem_xét
"Giao hàng nhanh, đóng gói cẩn thận, đt dùng được",5,giao hàng nhanh đóng gói cẩn thận điện thoại dùng được,giao hàng nhanh đóng gói cẩn thận điện thoại dùng,giao hàng nhanh đóng_gói cẩn_thận điện_thoại dùng
"Máy ngon fullbox, thời hạn bảo hạn bị trôi 5 ngày, thời gian giao tới Tân Bình thành phố Hồ Chí Minh mất khoảng 45 phút",5,máy ngon fulbox thời hạn bảo hạn bị trôi ngày thời gian giao tới tân bình thành phố hồ chí minh mất khoảng phút,máy ngon fulbox hạn bảo hạn trôi gian giao tới tân bình thành phố hồ chí minh mất khoảng phút,máy ngon fulbox_hạn bảo_hạn trôi_gian giao tới tân_bình thành_phố hồ chí_minh mất khoảng phút
"Giao hành nhanh, chất lượng sản phẩm rất tốt",5,giao hành nhanh chất lượng sản phẩm rất tốt,giao hành nhanh chất lượng sản phẩm tốt,giao_hành nhanh chất_lượng sản_phẩm tốt
"Máy đẹp, ko bị dày, chụp ảnh đẹp, pin trâu 🥰",5,máy đẹp không bị dày chụp ảnh đẹp pin trâu tích cực,máy đẹp không dày chụp ảnh đẹp pin trâu tích cực,máy đẹp không dày chụp ảnh đẹp pin trâu tích_cực
Chính hãng mới còn nguyên seal,5,chính hãng mới còn nguyên seal,hãng nguyên seal,hãng nguyên_seal
"Hàng nguyên seal, còn bảo hành 11 tháng. Quá ok.",5,hàng nguyên seal còn bảo hành tháng quá ok,hàng nguyên seal bảo hành ok,hàng nguyên_seal bảo_hành ok
Máy đẹp ổn định. Mẹ mình rất thích,5,máy đẹp ổn định mẹ mình rất thích,máy đẹp ổn định mẹ thích,máy đẹp ổn_định mẹ thích
"Hài lòng về sản phẩm. Pin xài OK.
Màn hình thì chac chắn ko thê so sánh với các flagship khác",5,hài lòng về sản phẩm pin xài ok màn hình thì chac chắn không thê so sánh với các flagship khác,hài lòng sản phẩm pin xài ok màn hình chac chắn không thê so sánh flagship khác,hài_lòng sản_phẩm pin xài ok màn_hình chac_chắn không thê so_sánh flagship khác
