id,title,content,rating
,Hài lòng,Đã mua 3 con IP 12 pro trên Tiki. Nghèo vì Tiki.,4
,Cực kì hài lòng,Gọn dễ sử dụng,5
,Hài lòng,Chính hãng,5
,Cực kì hài lòng,Hành chính hãng. Ok,5
,Cực kì hài lòng,"Giao hàng nhanh, hàng tốt",5
,Cực kì hài lòng,Sản phẩm tốt,5
,Chất lượng,"Giao hàng như cơn gió, sản phẩm chính hãng nguyên seal, shiper dễ thương.",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Tuyệt,5
,Cực kì hài lòng,Hàng tốt !,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Sản phẩm chất lượng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Hàng chính hãng, giao nhanh",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Hàng đẹp, chính hãng giá rẻ",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Giá tốt, giao hàng nhanh.",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,Giao hàng quá chậm,4
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,Giao hàng rất nhanh & đúng chuẩn,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,Giao hàng nhanh,5
,Cực kì hài lòng,"điện thoại đẹp, giá rẻ",5
,Cực kì hài lòng,Sản phẩm ok,5
,Cực kì hài lòng,Ổn la,5
,Cực kì hài lòng,good,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Luôn yên tâm về chất lượng của tiki trading,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,tạm thời thấy ổn,5
,Cực kì hài lòng,,5
,Rất không hài lòng,Giao hàng quá chậm........,1
,Cực kì hài lòng,hài lòng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,OK sp tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"sản phẩm tốt, chính hãng",5
,Cực kì hài lòng,Cảm ơn shop và tiki!!,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,hàng chuẩn.,5
,Cực kì hài lòng,"Ship nhanh và hàng chất lượng nguyên seal, hết sức hài lòng.",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Màu đỏ rất đẹp nhé mọi người. Bà xã cực kỳ hài lòng!!!,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Quá đẹp, quá chất lượng ?",5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,"Hàng giao nguyên seal, nhân viên giao hàng cẩn thận!",5
,Cực kì hài lòng,,5
,Hài lòng,Hàng ok.,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Giao nhạn, đóng gói cẩn thận",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Chính hãng.,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Hàng chính hãng, nguyên seal
Giao nhanh ko bị móp méo gì cả",5
,Cực kì hài lòng,"Oke nha!!! Mua tặng phụ huynh
Xài oke lắm",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"giao siêu nhanh, dùng bình thường từ đố đên giờ",5
,Cực kì hài lòng,"Giao hàng nhanh, hàng nguyên đai nguyên kiện, máy OK",5
,Cực kì hài lòng,"Giao hàng nhanh, hàng chính hãng",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,quá tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Quá xịn ?,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Giao hàng nhanh, sao không thấy hoá đơn điện tử hả Tiki?",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Sản phẩm tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Thích hơn pro nhẹ nhàng mà camtele ít dùng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Hàng chính hãng Việt Nam. Máy sử dụng mượt mà.,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Điện Thoại iPhone 12 64GB - Hàng Chính Hãng,Gia tot,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"giao nhanh, an toàn, hài lòng với sản phẩm :)",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Oke,5
,Cực kì hài lòng,Giao hàng đúng hạn. Sản phẩm đúng như cam kết,5
,Cực kì hài lòng,Hàng chính hãng nguyên seal VN/A. Đánh giá 5 sao,5
,Cực kì hài lòng,"Giao hàng nhanh, sản phẩm chuẩn",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Thơm kèo,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Nhận hàng nhanh, chính hãng FPT.
Rất hài lòng",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"giao hàng nhanh, nguyên seal",5
,Cực kì hài lòng,Hàng tốt giao đầy đủ xịn xò,5
,Cực kì hài lòng,tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Đúng chuẩn,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Giao hàng siêu nhanh. Đóng gói cẩn thân,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Hàng chính hãng. Sử dụng rất thích luôn,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Giao nhanh, hàng nguyên seal, đúng màu",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"vừa dùng đc 1 tuần, đang theo dõi thêm",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,"Rất ưng, màu đẹp, đt mượt",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Giao nhanh + đầy đủ,5
,Cực kì hài lòng,Tốt,5
,Hài lòng,,4
,Hài lòng,,4
,Cực kì hài lòng,dịch vụ tiki như cục cức,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Hài lòng,"Hàng tốt, nguyên seal, giao hàng nhanh",4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Đúng hàng chính hãng ???,5
,Cực kì hài lòng,ngon,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,dùng chưa thấy vấn đề gì,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,.,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Dang xai dien thoai ok good,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,Hài lòng giao hàng nhanh,5
,Cực kì hài lòng,"Giao nhanh, dịch vụ ok",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Tot,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Đóng gói cẩn thận. Đây là lần đầu mình mua điện thoại trên shop online nhưng rất hài lòng. Hộp nhận được vẫn nguyên vẹn ko cấn móp, bên trong mình mở ra thì đc shop gói cho bao nilong chống sốc rất tốt. Điện thoại nguyên seal. Nói chung mọi thứ ok hết. Đánh giá 5 sao cho shop.",5
,Cực kì hài lòng,"hàng nhìn ok nha shop,mọi chức năng ok,shop đóng gói rất kỹ,máy cũng rất đẹp nhưng giao hàng hơi lâu,đúng 15 ngày, shop uy tín mn nên mua nhé,thanks shop và Tiki",5
,Rất không hài lòng,"Không chấp nhận kiểu bán hàng của TGDĐ
-15h 04/1 đặt hàng mua cho t.em ở nhà cái dt, thanh toán qua thẻ thành công, hiển thị giao 07/1 giao hàng.
-17h có nv (số dt bàn TGDĐ) gọi cho t.em nói là hàng hết ở Shop HCM, phải đến 11/1 mới có do lấy từ nơi khác về, nhờ xác nhận ""đã nhận hàng"" (vì hạn giao 3ngay mà ko giao thì shop...-bạn nv này nói). T.em trả lời để hỏi lại chớ chưa có xác nhận gì (tại nó biết gì đâu).
-Khi nó báo thì mình lên tiki xem lại đh, thì thấy trạng thái ""đã giao hàn thành công"". Hết hồn. Vì mình chưa xác nhận hay nhận hàng gì hết.
-Vì lo lắng nên đã gọi lại cho Tgdd vs tiki để hỏi thêm tt. Sau 1 hồi lâu thì bên tgdd nói là muốn hủy tì lại cửa hàng báo hủy rồi nhận lại tiền.
-Mình không chịu, vì mình đâu có sai mà phải đến chổ họ để xin lại tiền??
-Họ đem tiền mặt lại hoàn trả đầy đủ.
Không nói lừa đảo, nhưng cách làm như vậy ko dc, TỰ Ý XÁC NHẬN ĐÃ GIAO HÀNG là phạm pháp!
Shop rut KN.
Thân",1
,Hài lòng,điện mới mua đã hỏng ic quá thất vọng về giòng xiaomi luôn. mua 3  rồi vẫn bị lỗi như thế . đặc biệt là xiaomi giá rẻ .khuyên thật anh em,4
,Hài lòng,"Điện thoại dùng ổn. Chỉ là giao cho mình sản phẩm đã cho khách trải nghiệm bám đầy dấu vấn tay, bụi bẩn mặc dù trước đó có nói rõ với nhân viên tổng đài thế giới di động là giao hàng mới cho mình",4
,Cực kì hài lòng,"máy đẹp, hàng nguyên kiện, đóng gói tốt, giao hàng nhanh",5
,Cực kì hài lòng,Sản phẩm tốt,5
,Cực kì hài lòng,Đóng gói cẩn thận và chắc chắn.Giao hàng nhiệt tình thân thiện.Sẽ ủng hộ những lần tới.Thank shop thank Tiki,5
,Cực kì hài lòng,sản phẩm tốt,5
,Cực kì hài lòng,Máy thiết kế đẹp. Điện thoại Xiaomi dùng nào giờ thấy độ bền ổn nên ko phải lăn tăn về chất lượng. Giá mua 4tr100 ko được hấp dẫn cho lắm,5
,Cực kì hài lòng,Hàng chất lượng,5
,Cực kì hài lòng,"ok,giao đúng hẹn k hơn,k kém.đt bọc lót an toàn,dùng mượt. rất rất ok",5
,Cực kì hài lòng,Sản phẩm OK,5
,Cực kì hài lòng,Mọi thứ đều ok,5
,Hài lòng,Hàng gửi sai màu mình lựa chọn nhưng chất lượng thì tạm ổn,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,đc của ló... mua cho mẹ nên đủ sử dụng rồi,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,hàng mới cứng nguyên seal. màu xanh óng ánh rất đẹp. cám ơn shop,5
,Cực kì hài lòng,,5
,Bình thường,"pin 5000mA nhưng rất nhanh hết, giao diện không đẹp, camera lên hình màu rất nhạt so  với bên ngoài. chán.",3
,Cực kì hài lòng,,5
,Cực kì hài lòng,"điện thoại đẹp, đáng tiền,chụp ảnh rất đẹp",5
,Hài lòng,good 🍀👍,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,Giao sớm mong doi,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"máy đẹp, giao hàng đảm bảo, giao hàng nhanh, nghiêm túc tôn trọng nghiêm chỉnh chấp hành 5k.",5
,Cực kì hài lòng,,5
,Hài lòng,đang trong thời gian thử nghiệm.thấy cũng ổn,4
,Cực kì hài lòng,,5
,Rất không hài lòng,các ứng dụng chạy quá chậm. mởi zalo mất 2 phút mới truy cập dc,1
,Cực kì hài lòng,"Máy đẹp, giá hợp lý, chăm sóc khách hàng nhiệt tình",5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Sp ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Dịch vụ tgdđ tốt, nhanh chăm sóc khách kỹ",5
,Cực kì hài lòng,Tốt,5
,Cực kì hài lòng,sản phẩm đúng mô tả. khá ok. nhung giai hàng chậm quá,5
,Cực kì hài lòng,nguyên seal ok,5
,Cực kì hài lòng,rất tuyệt,5
,Cực kì hài lòng,"hàng chính hãng, tốt. mùa dịch giao hàng lậu quá",5
,Cực kì hài lòng,Ok,5
,Hài lòng,chụp hình xấu so với giá,4
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,ok,5
,Cực kì hài lòng,"sảm phẩm chính hãng, nguyên seal",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Tốt,5
,Cực kì hài lòng,"chất lượng ok,",5
,Cực kì hài lòng,tốt,5
,Cực kì hài lòng,sản phẩm tốt rất OK,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Rất không hài lòng,"Đặt hàng từ 27/12 đợi mãi đến 3/01/2023 mới nhận được. mà trước đấy đã nhắc shop cần lấy máy trước tết DL để đem về quê biếu PH. 
Chất lượng SP để time trả lời",1
,Cực kì hài lòng,Máy hết pin phải kích sạc lại từ đầu có lẽ do tồn kho quá lâu. Mọi thứ đều ổn so với giá. Mn nên mua cho người già và học sinh với cấu hình giới hạn. Tiki thì luôn😁😋🤣🥰bán hàng chuẩn hơn.,5
,Hài lòng,"Chào các bạn. Hôm qua, lúc khoảng 4h chiều, thấy máy không bắt được Wifi, mình khởi động lại máy. Nhưng cho đến bây giờ, máy vẫn cứ chạy khởi động lại chứ không lên được. Lần khởi động lại chiều hôm qua là lần khởi động đầu tiên của máy bạn ạ. Bây giờ xử lý máy như thế nào, chỉ giúp mình với. Xin cảm ơn. Sđt, *** của mình: ***",4
,Rất không hài lòng,"Sản phẩm là hàng đã bị sử dụng, chậm, có lúc bị đơ khi mình cài Facebook. Mình muốn trả hoặc đổi cái khác cho mình",1
,Rất không hài lòng,Mình đặt mua hộ người nhà dùng được 3 tháng thì có hiện tượng loạn cảm ứng và đơ màn đến hôm nay thì không lên màn cắm sạc vẫn nhận. Cần được giải quyết từ shop,1
,Cực kì hài lòng,"Máy đẹp, chụp ảnh ok,  màn hình cực lớn, pin 6000mA nên dt hơi nặng, thương hiệu Nokia thì uy tín",5
,Bình thường,"Hiện tại máy đt Nokia đang có hiện tượng treo máy. Ko thể restart đc, shop liên hệ *** nhé. Tks",3
,Cực kì hài lòng,"Sản phẩm tốt, giao hàng nhanh hơn dự kiến",5
,Cực kì hài lòng,Chất lượng tốt trong tầm giá. Giao hàng đúng hẹn.,5
,Cực kì hài lòng,Rất tốt so với giá thành,5
,Cực kì hài lòng,,5
,Hài lòng,Tạm ổn,4
,Cực kì hài lòng,"máy full box. dùng cũng được, pin trâu 🐃 tầm giá cũng ổn áp",5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Đã nhận nhưng thiếu miếng dán màn hình, đt rất ưng ý,cảm ơn shop, nhân viên giao hàng rất nhiệt tình.",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Giao hàng nhanh, đóng gói kĩ",5
,Cực kì hài lòng,"Sản phẩm giao nhanh, chất lượng ổn như mong đợi, chỉ có điều miếng dán màn hình theo máy dán rất ẩu bị lệch hẳn sang 1 bên 🥲",5
,Hài lòng,điện thoại rẻ trong tầm tiền. nên khởi động quá chậm. nói chung là tiền nào của nấy.,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,"hàng làm máy phụ ổn, xài app tốt *chơi game kém",5
,Cực kì hài lòng,"sản pham giong mo ta, de su dung, giao hàng nhanh",5
,Cực kì hài lòng,"Màng hình to, đóng gói chắc chắn, mà giao hàng hơi lâu chút!",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Điện thoại tốt nhất trong tầm giá...,5
,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, đt tốt. Cảm ơn nhiều!",5
,Cực kì hài lòng,Ok chắc đẹp,5
,Cực kì hài lòng,"sản phẩm tốt, giá phải chăng",5
,Cực kì hài lòng,Cực kì hài lòng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Hài lòng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Điện thoại mỏng, nhẹ, màn hình lớn. Tặng kèm ốp lưng trong suốt. Chưa sử dụng nhưng nhìn khá đẹp. Giá cả phù hợp",5
,Rất không hài lòng,"đặt màu xanh dương, shop gửi màu nâu. treo đầu dê bán thịt chó",1
,Cực kì hài lòng,sp ổn trong tầm giá.pin roi dễ thay thế,5
,Cực kì hài lòng,"Hàng xịn xò, mới tinh, màn hình đã được dán cẩn thận. Rất hài lòng.",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,sp ok,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Rẻ , đẹp, tốt. ok.",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Rất đáng tiền,5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,Tổt trong tàm giá,5
,Hài lòng,giao hàng chậm,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Mình *** máy thấy máy khá mượt, phù hợp với phụ huynh. Mỗi tội ship về hơi lâu xíu. Phải dùng thêm mới biết chất lượng oki khum.",5
,Cực kì hài lòng,"Màu bên ngoài ưng lắm các bạn, cần chắc tay nữa, rất phù hợp với giá tiền",5
